,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
19956,0.0,0.0,8.0,2.0,0.0,3.0,2806.33984375
19957,0.0,1.0,8.0,2.0,0.0,3.0,2811.64013672
19958,0.0,1.0,8.0,2.0,0.0,3.0,2810.62011719
19959,0.0,1.0,8.0,2.0,0.0,3.0,2810.62011719
19960,0.0,1.0,8.0,2.0,0.0,3.0,2820.95996094
19961,0.0,1.0,8.0,2.0,0.0,3.0,2803.73999023
19962,0.0,1.0,8.0,2.0,0.0,3.0,2813.5300293
19963,0.0,1.0,8.0,2.0,0.0,3.0,2808.31005859
19964,0.0,1.0,7.0,2.0,0.0,3.0,2810.39013672
19965,0.0,1.0,8.0,2.0,0.0,3.0,2810.88989258
19966,0.0,1.0,8.0,2.0,0.0,3.0,2806.66992188
19967,0.0,1.0,7.0,2.0,0.0,3.0,2804.06005859
19968,0.0,1.0,8.0,2.0,0.0,3.0,2807.75
19969,0.0,1.0,8.0,2.0,0.0,3.0,2809.7199707
19970,0.0,1.0,8.0,2.0,0.0,3.0,2808.22998047
19971,0.0,1.0,8.0,2.0,0.0,3.0,2810.33984375
19972,0.0,1.0,8.0,2.0,0.0,3.0,2806.31005859
19973,0.0,1.0,8.0,2.0,0.0,3.0,2813.62988281
19974,0.0,1.0,8.0,2.0,0.0,3.0,2814.27978516
19975,0.0,1.0,8.0,2.0,0.0,3.0,2804.06982422
19976,0.0,1.0,8.0,2.0,0.0,3.0,2801.93994141
19977,0.0,1.0,7.0,2.0,0.0,3.0,2813.12011719
19978,0.0,1.0,8.0,2.0,0.0,3.0,2813.37988281
19979,0.0,1.0,8.0,2.0,0.0,3.0,2798.39013672
19980,0.0,1.0,8.0,2.0,0.0,3.0,2809.12988281
19981,0.0,1.0,8.0,2.0,0.0,3.0,2809.12988281
19982,0.0,1.0,8.0,2.0,0.0,3.0,2818.4699707
19983,0.0,0.0,8.0,2.0,0.0,3.0,2817.4699707
19984,0.0,0.0,8.0,2.0,0.0,3.0,2827.27001953
19985,0.0,1.0,8.0,2.0,0.0,3.0,2814.01000977
19986,0.0,1.0,8.0,2.0,0.0,3.0,2821.67993164
19987,0.0,1.0,8.0,2.0,0.0,3.0,2812.06005859
19988,0.0,1.0,8.0,2.0,0.0,3.0,2815.43994141
19989,0.0,1.0,8.0,2.0,0.0,3.0,2814.33984375
19990,0.0,1.0,8.0,2.0,0.0,3.0,2815.69995117
19991,0.0,1.0,8.0,2.0,0.0,3.0,2819.05004883
19992,0.0,1.0,8.0,2.0,0.0,3.0,2819.55004883
19993,0.0,1.0,8.0,2.0,0.0,3.0,2819.85009766
19994,0.0,1.0,8.0,2.0,0.0,3.0,2820.81982422
19995,0.0,0.0,8.0,2.0,0.0,3.0,2819.02001953
19996,0.0,0.0,8.0,2.0,0.0,3.0,2813.93017578
19997,0.0,0.0,8.0,2.0,0.0,3.0,2823.01000977
19998,0.0,1.0,8.0,2.0,0.0,3.0,2808.58007812
19999,0.0,1.0,5.0,2.0,0.0,3.0,2814.07006836
20000,0.0,1.0,8.0,2.0,0.0,3.0,2808.36010742
20001,0.0,1.0,8.0,2.0,0.0,3.0,2819.64013672
20002,0.0,1.0,8.0,2.0,0.0,3.0,2818.08007812
20003,0.0,1.0,8.0,2.0,0.0,3.0,2818.08007812
20004,0.0,1.0,8.0,2.0,0.0,3.0,2831.29980469
20005,0.0,1.0,8.0,2.0,0.0,3.0,2819.7199707
20006,0.0,0.0,8.0,2.0,0.0,3.0,2823.70996094
20007,0.0,1.0,8.0,2.0,0.0,3.0,2810.72998047
20008,0.0,1.0,8.0,2.0,0.0,3.0,2820.70996094
20009,0.0,1.0,8.0,2.0,0.0,3.0,2825.22021484
20010,0.0,1.0,7.0,2.0,0.0,3.0,2825.76000977
20011,0.0,1.0,7.0,2.0,0.0,3.0,2814.68994141
20012,0.0,1.0,8.0,2.0,0.0,3.0,2818.11010742
20013,0.0,1.0,8.0,2.0,0.0,3.0,2818.73999023
20014,0.0,1.0,8.0,2.0,0.0,3.0,2816.32006836
20015,0.0,1.0,8.0,2.0,0.0,3.0,2806.93017578
20016,0.0,1.0,8.0,2.0,0.0,3.0,2821.83007812
20017,0.0,1.0,8.0,2.0,0.0,3.0,2816.51000977
20018,0.0,1.0,8.0,2.0,0.0,3.0,2823.41992188
20019,0.0,1.0,8.0,2.0,0.0,3.0,2816.89013672
20020,0.0,1.0,8.0,2.0,0.0,3.0,2812.69995117
20021,0.0,1.0,8.0,2.0,0.0,3.0,2801.4699707
20022,0.0,1.0,7.0,2.0,0.0,3.0,2799.01000977
20023,0.0,1.0,8.0,2.0,0.0,3.0,2798.58007812
20024,0.0,1.0,8.0,2.0,0.0,3.0,2794.37988281
20025,0.0,1.0,8.0,2.0,0.0,3.0,2793.69995117
20026,0.0,1.0,8.0,2.0,0.0,3.0,2793.69995117
20027,0.0,1.0,8.0,2.0,0.0,3.0,2804.68994141
20028,0.0,1.0,7.0,2.0,0.0,3.0,2786.62988281
20029,0.0,1.0,7.0,2.0,0.0,3.0,2791.73999023
20030,0.0,1.0,8.0,2.0,0.0,3.0,2784.41992188
20031,0.0,1.0,8.0,2.0,0.0,3.0,2789.00976562
20032,0.0,0.0,8.0,2.0,0.0,3.0,2787.27978516
20033,0.0,1.0,8.0,2.0,0.0,3.0,2788.39013672
20034,0.0,1.0,7.0,2.0,0.0,3.0,2778.39013672
20035,0.0,1.0,8.0,2.0,0.0,3.0,2795.47998047
20036,0.0,0.0,8.0,2.0,0.0,3.0,2791.10009766
20037,0.0,0.0,8.0,2.0,0.0,3.0,2791.85986328
20038,0.0,0.0,8.0,2.0,0.0,3.0,2782.12988281
20039,0.0,1.0,7.0,2.0,0.0,3.0,2789.47998047
20040,0.0,1.0,8.0,2.0,0.0,3.0,2780.97998047
20041,0.0,1.0,8.0,2.0,0.0,3.0,2789.93017578
20042,0.0,1.0,8.0,2.0,0.0,3.0,2790.60009766
20043,0.0,1.0,8.0,2.0,0.0,3.0,2795.33984375
20044,0.0,1.0,8.0,2.0,0.0,3.0,2790.80004883
20045,0.0,1.0,5.0,2.0,0.0,3.0,2798.76000977
20046,0.0,1.0,10.0,2.0,1.0,3.0,2788.14990234
20047,0.0,1.0,10.0,2.0,1.0,3.0,2789.87988281
20048,0.0,1.0,7.0,2.0,0.0,3.0,2799.54980469
20049,0.0,1.0,8.0,2.0,0.0,3.0,2796.45019531
20050,0.0,1.0,8.0,2.0,0.0,3.0,2796.45019531
20051,0.0,1.0,8.0,2.0,0.0,3.0,2789.12011719
20052,0.0,1.0,7.0,2.0,0.0,3.0,2801.04003906
20053,0.0,1.0,7.0,2.0,0.0,3.0,2799.08007812
20054,0.0,1.0,8.0,2.0,0.0,3.0,2803.06982422
20055,0.0,1.0,8.0,2.0,0.0,3.0,2797.29003906
20056,0.0,1.0,8.0,2.0,0.0,3.0,2805.51000977
20057,0.0,1.0,8.0,2.0,0.0,3.0,2803.54003906
20058,0.0,1.0,8.0,2.0,0.0,3.0,2804.56005859
20059,0.0,1.0,8.0,2.0,0.0,3.0,2796.68994141
20060,0.0,1.0,8.0,2.0,0.0,3.0,2801.67993164
20061,0.0,1.0,7.0,2.0,0.0,3.0,2797.2800293
20062,0.0,1.0,7.0,2.0,0.0,3.0,2798.18994141
20063,0.0,1.0,8.0,2.0,0.0,3.0,2794.25976562
20064,0.0,1.0,8.0,2.0,0.0,3.0,2794.62988281
20065,0.0,1.0,8.0,2.0,0.0,3.0,2793.73999023
20066,0.0,1.0,7.0,2.0,0.0,3.0,2786.85986328
20067,0.0,1.0,8.0,2.0,0.0,3.0,2793.2199707
20068,0.0,1.0,8.0,2.0,0.0,3.0,2790.64013672
20069,0.0,1.0,8.0,2.0,0.0,3.0,2802.76000977
20070,0.0,1.0,8.0,2.0,0.0,3.0,2796.56005859
20071,0.0,1.0,7.0,2.0,0.0,3.0,2799.02001953
20072,0.0,1.0,7.0,2.0,0.0,3.0,2799.02001953
20073,0.0,1.0,7.0,2.0,0.0,3.0,2799.02001953
20074,0.0,1.0,7.0,2.0,0.0,3.0,2791.31005859
20075,0.0,1.0,8.0,2.0,0.0,3.0,2795.58007812
20076,0.0,0.0,8.0,2.0,0.0,3.0,2794.82006836
20077,0.0,1.0,8.0,2.0,0.0,3.0,2801.5
20078,0.0,1.0,8.0,2.0,0.0,3.0,2792.33007812
20079,0.0,1.0,8.0,2.0,0.0,3.0,2796.51000977
20080,0.0,1.0,8.0,2.0,0.0,3.0,2782.62988281
20081,0.0,0.0,8.0,2.0,0.0,3.0,2790.48999023
20082,0.0,0.0,8.0,2.0,0.0,3.0,2785.72998047
20083,0.0,1.0,8.0,2.0,0.0,3.0,2786.64013672
20084,0.0,0.0,8.0,2.0,0.0,3.0,2787.22998047
20085,0.0,1.0,7.0,2.0,0.0,3.0,2784.43017578
20086,0.0,1.0,8.0,2.0,0.0,3.0,2786.69995117
20087,0.0,1.0,8.0,2.0,0.0,3.0,2784.25
20088,0.0,1.0,8.0,2.0,0.0,3.0,2792.37011719
20089,0.0,1.0,8.0,2.0,0.0,3.0,2788.91992188
20090,0.0,1.0,5.0,2.0,0.0,3.0,2796.01000977
20091,0.0,0.0,8.0,2.0,1.0,3.0,2778.62011719
20092,0.0,1.0,8.0,2.0,0.0,3.0,2798.70996094
20093,0.0,1.0,8.0,2.0,0.0,3.0,2791.18994141
20094,0.0,1.0,8.0,2.0,0.0,3.0,2786.32006836
20095,0.0,1.0,8.0,2.0,0.0,3.0,2786.32006836
20096,0.0,0.0,8.0,2.0,0.0,3.0,2785.93994141
20097,0.0,1.0,8.0,2.0,0.0,3.0,2785.58007812
20098,0.0,1.0,8.0,2.0,0.0,3.0,2789.14990234
20099,0.0,1.0,8.0,2.0,0.0,3.0,2785.45996094
20100,0.0,0.0,8.0,2.0,0.0,3.0,2791.44995117
20101,0.0,1.0,8.0,2.0,0.0,3.0,2789.0300293
20102,0.0,1.0,7.0,2.0,0.0,2.0,2795.79003906
20103,0.0,1.0,7.0,2.0,0.0,3.0,2792.20019531
20104,0.0,1.0,7.0,2.0,0.0,3.0,2792.33007812
20105,0.0,1.0,8.0,2.0,0.0,3.0,2792.66015625
20106,0.0,0.0,8.0,2.0,0.0,3.0,2793.33984375
20107,0.0,0.0,7.0,2.0,0.0,3.0,2787.54003906
20108,0.0,0.0,7.0,2.0,0.0,3.0,2793.5300293
20109,0.0,0.0,8.0,2.0,0.0,3.0,2795.37011719
20110,0.0,1.0,8.0,2.0,0.0,3.0,2785.43994141
20111,0.0,1.0,8.0,2.0,0.0,3.0,2797.41015625
20112,0.0,1.0,8.0,2.0,0.0,3.0,2797.5
20113,0.0,1.0,8.0,2.0,0.0,3.0,2802.58007812
20114,0.0,1.0,8.0,2.0,0.0,3.0,2803.52001953
20115,0.0,1.0,8.0,2.0,0.0,3.0,2811.10009766
20116,0.0,1.0,8.0,2.0,0.0,3.0,2803.81005859
20117,0.0,1.0,8.0,2.0,0.0,3.0,2803.81005859
20118,0.0,1.0,8.0,2.0,0.0,3.0,2805.04003906
20119,0.0,1.0,8.0,2.0,0.0,3.0,2805.14990234
20120,0.0,1.0,8.0,2.0,0.0,3.0,2799.64013672
20121,0.0,1.0,8.0,2.0,0.0,3.0,2807.18017578
20122,0.0,1.0,8.0,2.0,0.0,3.0,2799.9699707
20123,0.0,1.0,8.0,2.0,0.0,3.0,2810.83007812
20124,0.0,1.0,8.0,2.0,0.0,3.0,2801.43017578
20125,0.0,1.0,8.0,2.0,0.0,3.0,2807.01000977
20126,0.0,0.0,8.0,2.0,0.0,3.0,2805.75
20127,0.0,1.0,8.0,2.0,0.0,3.0,2797.12988281
20128,0.0,0.0,8.0,2.0,0.0,3.0,2804.33007812
20129,0.0,0.0,8.0,2.0,0.0,3.0,2800.08984375
20130,0.0,1.0,8.0,2.0,0.0,3.0,2812.85986328
20131,0.0,1.0,8.0,2.0,0.0,3.0,2798.37988281
20132,0.0,0.0,8.0,2.0,0.0,3.0,2805.95996094
20133,0.0,0.0,8.0,2.0,0.0,3.0,2800.01000977
20134,0.0,1.0,8.0,2.0,0.0,3.0,2805.73999023
20135,0.0,1.0,8.0,2.0,0.0,3.0,2805.77001953
20136,0.0,1.0,8.0,2.0,0.0,3.0,2806.02001953
20137,0.0,1.0,8.0,2.0,0.0,3.0,2804.51000977
20138,0.0,0.0,8.0,2.0,0.0,3.0,2795.70996094
20139,0.0,0.0,8.0,2.0,0.0,3.0,2795.70996094
20140,0.0,1.0,7.0,2.0,0.0,3.0,2797.54003906
20141,0.0,0.0,8.0,2.0,0.0,3.0,2790.91992188
20142,0.0,1.0,7.0,2.0,0.0,3.0,2793.90991211
20143,0.0,1.0,8.0,2.0,0.0,3.0,2792.08007812
20144,0.0,1.0,8.0,2.0,0.0,3.0,2792.10986328
20145,0.0,1.0,8.0,2.0,0.0,3.0,2791.72998047
20146,0.0,1.0,8.0,2.0,0.0,3.0,2789.06005859
20147,0.0,1.0,8.0,2.0,0.0,3.0,2794.70996094
20148,0.0,1.0,7.0,2.0,0.0,3.0,2789.0
20149,0.0,1.0,8.0,2.0,0.0,3.0,2790.16992188
20150,0.0,1.0,8.0,2.0,0.0,3.0,2785.69995117
20151,0.0,0.0,8.0,2.0,0.0,3.0,2790.23999023
20152,0.0,1.0,8.0,2.0,0.0,3.0,2788.33007812
20153,0.0,1.0,8.0,2.0,0.0,3.0,2785.94995117
20154,0.0,1.0,8.0,2.0,0.0,3.0,2785.56005859
20155,0.0,1.0,8.0,2.0,0.0,3.0,2781.64990234
20156,0.0,1.0,8.0,2.0,0.0,3.0,2789.72998047
20157,0.0,1.0,8.0,2.0,0.0,3.0,2782.0
20158,0.0,1.0,8.0,2.0,0.0,3.0,2795.43994141
20159,0.0,1.0,8.0,2.0,0.0,3.0,2794.68994141
20160,0.0,0.0,8.0,2.0,0.0,3.0,2793.20996094
20161,0.0,0.0,8.0,2.0,0.0,3.0,2793.20996094
20162,0.0,1.0,8.0,2.0,0.0,3.0,2785.12011719
20163,0.0,1.0,8.0,2.0,0.0,3.0,2789.83007812
20164,0.0,1.0,7.0,2.0,0.0,3.0,2779.7800293
20165,0.0,1.0,8.0,2.0,0.0,3.0,2790.44995117
20166,0.0,1.0,7.0,2.0,0.0,3.0,2790.47021484
20167,0.0,0.0,8.0,2.0,0.0,3.0,2792.34008789
20168,0.0,1.0,8.0,2.0,0.0,3.0,2782.04003906
20169,0.0,1.0,8.0,2.0,0.0,3.0,2789.41015625
20170,0.0,1.0,8.0,2.0,0.0,3.0,2784.89013672
20171,0.0,0.0,8.0,2.0,0.0,3.0,2787.97021484
20172,0.0,1.0,8.0,2.0,0.0,3.0,2784.89013672
20173,0.0,1.0,8.0,2.0,0.0,3.0,2788.79003906
20174,0.0,1.0,8.0,2.0,0.0,3.0,2787.08007812
20175,0.0,1.0,8.0,2.0,0.0,3.0,2793.20019531
20176,0.0,0.0,7.0,2.0,0.0,3.0,2783.33007812
20177,0.0,1.0,8.0,2.0,0.0,3.0,2787.06005859
20178,0.0,0.0,8.0,2.0,0.0,3.0,2779.77001953
20179,0.0,1.0,8.0,2.0,0.0,3.0,2780.83984375
20180,0.0,1.0,8.0,2.0,0.0,3.0,2791.26000977
20181,0.0,0.0,10.0,2.0,0.0,3.0,2779.95019531
20182,0.0,0.0,8.0,2.0,0.0,3.0,2770.93994141
20183,0.0,0.0,8.0,2.0,0.0,3.0,2770.93994141
20184,0.0,1.0,8.0,2.0,0.0,3.0,2771.27001953
20185,0.0,1.0,8.0,2.0,0.0,3.0,2769.43017578
20186,0.0,0.0,9.0,2.0,0.0,3.0,2758.97998047
20187,0.0,1.0,7.0,2.0,1.0,3.0,2768.62988281
20188,0.0,0.0,8.0,2.0,0.0,3.0,2764.16992188
20189,0.0,1.0,8.0,2.0,0.0,3.0,2773.93017578
20190,0.0,1.0,8.0,2.0,0.0,3.0,2766.31982422
20191,0.0,1.0,8.0,2.0,0.0,3.0,2774.32006836
20192,0.0,1.0,8.0,2.0,0.0,3.0,2764.22998047
20193,0.0,1.0,8.0,2.0,0.0,3.0,2778.12988281
20194,0.0,1.0,8.0,2.0,0.0,3.0,2769.52001953
20195,0.0,1.0,8.0,2.0,0.0,3.0,2770.85009766
20196,0.0,0.0,8.0,2.0,0.0,3.0,2766.87988281
20197,0.0,0.0,8.0,2.0,0.0,3.0,2774.89013672
20198,0.0,1.0,8.0,2.0,0.0,3.0,2767.10986328
20199,0.0,1.0,8.0,2.0,0.0,3.0,2776.25
20200,0.0,1.0,8.0,2.0,0.0,3.0,2767.22998047
20201,0.0,1.0,8.0,2.0,0.0,3.0,2776.26000977
20202,0.0,1.0,8.0,2.0,0.0,3.0,2778.98999023
20203,0.0,0.0,8.0,2.0,0.0,3.0,2782.58984375
20204,0.0,1.0,8.0,2.0,0.0,3.0,2771.18994141
20205,0.0,1.0,8.0,2.0,0.0,3.0,2759.2199707
20206,0.0,1.0,8.0,2.0,0.0,3.0,2759.2199707
20207,0.0,1.0,8.0,2.0,0.0,3.0,2771.51000977
20208,0.0,0.0,8.0,2.0,0.0,3.0,2767.23999023
20209,0.0,1.0,8.0,2.0,0.0,3.0,2760.00976562
20210,0.0,1.0,8.0,2.0,0.0,3.0,2771.7800293
20211,0.0,1.0,8.0,2.0,0.0,3.0,2762.41992188
20212,0.0,0.0,8.0,2.0,0.0,3.0,2767.64990234
20213,0.0,1.0,8.0,2.0,0.0,3.0,2765.41015625
20214,0.0,1.0,8.0,2.0,0.0,3.0,2750.62011719
20215,0.0,1.0,8.0,2.0,0.0,3.0,2759.52001953
20216,0.0,1.0,8.0,2.0,0.0,3.0,2767.87011719
20217,0.0,0.0,8.0,2.0,0.0,3.0,2763.55004883
20218,0.0,1.0,8.0,2.0,0.0,3.0,2764.83007812
20219,0.0,1.0,8.0,2.0,0.0,3.0,2764.27978516
20220,0.0,1.0,8.0,2.0,0.0,3.0,2758.7800293
20221,0.0,1.0,8.0,2.0,0.0,3.0,2773.5
20222,0.0,1.0,8.0,2.0,0.0,3.0,2759.90991211
20223,0.0,1.0,8.0,2.0,0.0,3.0,2773.89013672
20224,0.0,1.0,8.0,2.0,0.0,3.0,2773.85009766
20225,0.0,1.0,8.0,2.0,0.0,3.0,2768.95996094
20226,0.0,0.0,7.0,2.0,0.0,3.0,2769.52001953
20227,0.0,1.0,8.0,2.0,0.0,3.0,2772.97998047
20228,0.0,1.0,8.0,2.0,0.0,3.0,2772.97998047
20229,0.0,1.0,8.0,2.0,0.0,3.0,2769.54003906
20230,0.0,1.0,8.0,2.0,0.0,3.0,2773.37011719
20231,0.0,1.0,9.0,2.0,0.0,3.0,2767.08007812
20232,0.0,1.0,8.0,2.0,0.0,3.0,2766.62011719
20233,0.0,1.0,5.0,2.0,1.0,3.0,2768.81005859
20234,0.0,1.0,8.0,2.0,0.0,3.0,2773.10986328
20235,0.0,1.0,8.0,2.0,0.0,3.0,2776.87988281
20236,0.0,1.0,8.0,2.0,0.0,3.0,2761.68994141
20237,0.0,0.0,8.0,2.0,0.0,3.0,2754.06005859
20238,0.0,1.0,8.0,2.0,0.0,3.0,2767.84008789
20239,0.0,1.0,8.0,2.0,0.0,3.0,2775.06982422
20240,0.0,1.0,7.0,2.0,0.0,3.0,2767.54003906
20241,0.0,1.0,8.0,2.0,0.0,3.0,2775.83007812
20242,0.0,1.0,8.0,2.0,0.0,3.0,2769.52001953
20243,0.0,1.0,8.0,2.0,0.0,3.0,2769.17993164
20244,0.0,0.0,8.0,2.0,0.0,3.0,2779.12011719
20245,0.0,1.0,7.0,2.0,0.0,3.0,2774.95996094
20246,0.0,0.0,8.0,2.0,0.0,3.0,2778.04003906
20247,0.0,1.0,9.0,2.0,0.0,3.0,2781.51000977
20248,0.0,1.0,8.0,2.0,0.0,3.0,2766.47998047
20249,0.0,1.0,8.0,2.0,0.0,3.0,2766.14990234
20250,0.0,1.0,8.0,2.0,0.0,3.0,2766.14990234
20251,0.0,1.0,8.0,2.0,0.0,3.0,2762.18017578
20252,0.0,1.0,8.0,2.0,0.0,3.0,2758.5
20253,0.0,0.0,8.0,2.0,0.0,3.0,2759.77001953
20254,0.0,0.0,8.0,2.0,0.0,3.0,2773.79003906
20255,0.0,1.0,8.0,2.0,0.0,3.0,2772.29003906
20256,0.0,1.0,8.0,2.0,0.0,3.0,2766.23999023
20257,0.0,1.0,7.0,2.0,0.0,3.0,2774.23999023
20258,0.0,1.0,7.0,2.0,0.0,3.0,2770.29003906
20259,0.0,0.0,8.0,2.0,0.0,3.0,2767.39013672
20260,0.0,1.0,8.0,2.0,0.0,3.0,2773.83984375
20261,0.0,0.0,8.0,2.0,0.0,3.0,2768.43017578
20262,0.0,1.0,8.0,2.0,0.0,3.0,2768.9699707
20263,0.0,1.0,8.0,2.0,0.0,3.0,2775.72998047
20264,0.0,1.0,8.0,2.0,0.0,3.0,2765.39013672
20265,0.0,1.0,8.0,2.0,0.0,3.0,2770.39990234
20266,0.0,0.0,7.0,2.0,0.0,3.0,2772.41015625
20267,0.0,1.0,8.0,2.0,0.0,3.0,2764.10009766
20268,0.0,1.0,8.0,2.0,0.0,3.0,2774.85009766
20269,0.0,1.0,8.0,2.0,0.0,3.0,2773.85009766
20270,0.0,1.0,8.0,2.0,0.0,3.0,2771.29003906
20271,0.0,0.0,8.0,2.0,0.0,3.0,2760.66992188
20272,0.0,0.0,8.0,2.0,0.0,3.0,2760.66992188
20273,0.0,0.0,8.0,2.0,0.0,3.0,2760.5
20274,0.0,1.0,8.0,2.0,0.0,3.0,2765.02001953
20275,0.0,0.0,8.0,2.0,0.0,3.0,2766.20019531
20276,0.0,1.0,8.0,2.0,0.0,3.0,2765.14990234
20277,0.0,1.0,8.0,2.0,0.0,3.0,2759.58007812
20278,0.0,1.0,8.0,2.0,0.0,3.0,2765.27978516
20279,0.0,1.0,8.0,2.0,0.0,3.0,2773.98999023
20280,0.0,1.0,8.0,2.0,0.0,3.0,2769.01000977
20281,0.0,1.0,8.0,2.0,0.0,3.0,2773.87011719
20282,0.0,0.0,5.0,2.0,0.0,3.0,2769.22998047
20283,0.0,1.0,10.0,2.0,1.0,3.0,2773.2800293
20284,0.0,1.0,7.0,2.0,0.0,3.0,2776.64013672
20285,0.0,1.0,8.0,2.0,0.0,3.0,2773.51000977
20286,0.0,0.0,8.0,2.0,0.0,3.0,2779.26000977
20287,0.0,0.0,8.0,2.0,0.0,3.0,2772.43994141
20288,0.0,1.0,8.0,2.0,0.0,3.0,2780.68017578
20289,0.0,1.0,8.0,2.0,0.0,3.0,2769.33984375
20290,0.0,1.0,8.0,2.0,0.0,3.0,2774.52001953
20291,0.0,1.0,8.0,2.0,0.0,3.0,2764.98999023
20292,0.0,0.0,8.0,2.0,0.0,3.0,2764.29003906
20293,0.0,1.0,8.0,2.0,0.0,3.0,2765.7800293
20294,0.0,1.0,8.0,2.0,0.0,3.0,2765.7800293
20295,0.0,1.0,9.0,2.0,0.0,3.0,2765.48999023
20296,0.0,1.0,8.0,2.0,0.0,3.0,2766.98999023
20297,0.0,0.0,8.0,2.0,0.0,3.0,2765.72998047
20298,0.0,0.0,8.0,2.0,0.0,3.0,2772.06005859
20299,0.0,0.0,8.0,2.0,0.0,3.0,2771.52001953
20300,0.0,1.0,8.0,2.0,0.0,3.0,2773.59008789
20301,0.0,0.0,8.0,2.0,0.0,3.0,2768.84008789
20302,0.0,0.0,8.0,2.0,0.0,3.0,2774.27001953
20303,0.0,1.0,8.0,2.0,0.0,3.0,2760.04003906
20304,0.0,0.0,8.0,2.0,0.0,3.0,2771.54003906
20305,0.0,0.0,8.0,2.0,0.0,3.0,2767.60986328
20306,0.0,0.0,8.0,2.0,0.0,3.0,2770.94995117
20307,0.0,0.0,8.0,2.0,0.0,3.0,2766.91015625
20308,0.0,0.0,8.0,2.0,0.0,3.0,2775.87011719
20309,0.0,1.0,8.0,2.0,0.0,3.0,2774.32006836
20310,0.0,1.0,8.0,2.0,0.0,3.0,2784.39990234
20311,0.0,1.0,8.0,2.0,0.0,3.0,2767.45996094
20312,0.0,0.0,8.0,2.0,0.0,3.0,2770.81005859
20313,0.0,0.0,7.0,2.0,0.0,3.0,2765.31005859
20314,0.0,1.0,8.0,2.0,0.0,3.0,2763.87011719
20315,0.0,1.0,8.0,2.0,0.0,3.0,2767.62011719
20316,0.0,1.0,8.0,2.0,0.0,3.0,2767.62011719
20317,0.0,1.0,8.0,2.0,0.0,3.0,2768.87988281
20318,0.0,1.0,8.0,2.0,0.0,3.0,2773.93017578
20319,0.0,0.0,8.0,2.0,0.0,3.0,2770.37011719
20320,0.0,1.0,8.0,2.0,0.0,3.0,2781.08007812
20321,0.0,1.0,7.0,2.0,0.0,3.0,2775.08984375
20322,0.0,1.0,8.0,2.0,0.0,3.0,2788.76000977
20323,0.0,1.0,8.0,2.0,0.0,3.0,2778.87011719
20324,0.0,0.0,7.0,2.0,0.0,3.0,2788.56005859
20325,0.0,1.0,8.0,2.0,0.0,3.0,2774.5
20326,0.0,1.0,8.0,2.0,0.0,3.0,2782.94995117
20327,0.0,1.0,8.0,2.0,0.0,3.0,2780.9699707
20328,0.0,1.0,9.0,2.0,0.0,3.0,2775.52978516
20329,0.0,1.0,8.0,2.0,0.0,3.0,2771.38989258
20330,0.0,1.0,8.0,2.0,0.0,3.0,2777.29980469
20331,0.0,1.0,8.0,2.0,0.0,3.0,2778.72021484
20332,0.0,1.0,8.0,2.0,0.0,3.0,2780.84008789
20333,0.0,1.0,8.0,2.0,0.0,3.0,2781.58007812
20334,0.0,0.0,8.0,2.0,0.0,3.0,2770.4699707
20335,0.0,1.0,8.0,2.0,0.0,3.0,2778.66015625
20336,0.0,1.0,8.0,2.0,0.0,3.0,2767.43017578
20337,0.0,1.0,8.0,2.0,0.0,3.0,2780.26000977
20338,0.0,1.0,8.0,2.0,0.0,3.0,2783.07006836
20339,0.0,1.0,8.0,2.0,0.0,3.0,2783.07006836
20340,0.0,1.0,8.0,2.0,0.0,3.0,2774.02978516
20341,0.0,1.0,7.0,2.0,0.0,3.0,2782.81005859
20342,0.0,1.0,8.0,2.0,0.0,3.0,2784.72998047
20343,0.0,0.0,8.0,2.0,0.0,3.0,2788.51000977
20344,0.0,1.0,8.0,2.0,0.0,3.0,2775.76000977
20345,0.0,0.0,8.0,2.0,0.0,3.0,2774.10009766
20346,0.0,0.0,8.0,2.0,0.0,3.0,2770.56005859
20347,0.0,1.0,8.0,2.0,0.0,3.0,2769.77001953
20348,0.0,0.0,8.0,2.0,0.0,3.0,2781.10009766
20349,0.0,1.0,8.0,2.0,0.0,3.0,2768.33007812
20350,0.0,0.0,7.0,2.0,0.0,3.0,2781.31005859
20351,0.0,1.0,8.0,2.0,0.0,3.0,2781.85009766
20352,0.0,1.0,8.0,2.0,0.0,3.0,2785.66015625
20353,0.0,0.0,9.0,2.0,0.0,3.0,2779.44995117
20354,0.0,1.0,7.0,2.0,0.0,3.0,2786.2199707
20355,0.0,1.0,7.0,2.0,0.0,3.0,2778.82006836
20356,0.0,1.0,8.0,2.0,0.0,3.0,2776.45019531
20357,0.0,0.0,8.0,2.0,0.0,3.0,2777.35986328
20358,0.0,1.0,8.0,2.0,0.0,3.0,2765.5300293
20359,0.0,1.0,8.0,2.0,0.0,3.0,2765.16992188
20360,0.0,1.0,8.0,2.0,0.0,3.0,2757.07006836
20361,0.0,1.0,8.0,2.0,0.0,3.0,2757.07006836
20362,0.0,0.0,8.0,2.0,0.0,3.0,2757.18994141
20363,0.0,0.0,8.0,2.0,0.0,3.0,2747.08984375
20364,0.0,0.0,7.0,2.0,0.0,3.0,2743.08007812
20365,0.0,0.0,8.0,2.0,0.0,3.0,2749.47998047
20366,0.0,1.0,8.0,2.0,0.0,3.0,2760.17993164
