,CE appliance,dish washer,electric furnace,fridge,microwave,washer dryer,waste disposal unit,main
11708,110.0,0.0,5.0,127.0,2.0,0.0,0.0,707.569946289
11709,99.0,0.0,5.0,128.0,2.0,0.0,0.0,705.429992676
11710,101.0,0.0,5.0,129.0,2.0,0.0,0.0,705.75
11711,91.0,0.0,5.0,129.0,2.0,0.0,0.0,699.420043945
11712,103.0,0.0,5.0,127.0,2.0,0.0,0.0,698.030029297
11713,91.0,0.0,5.0,130.0,2.0,0.0,0.0,699.709960938
11714,96.0,0.0,5.0,129.0,2.0,0.0,0.0,699.859985352
11715,95.0,0.0,5.0,128.0,2.0,0.0,0.0,698.409973145
11716,92.0,0.0,5.0,128.0,2.0,0.0,0.0,699.679992676
11717,98.0,0.0,5.0,130.0,2.0,0.0,0.0,698.220031738
11718,96.0,0.0,5.0,127.0,2.0,0.0,0.0,699.619995117
11719,97.0,0.0,5.0,129.0,3.0,0.0,0.0,698.650024414
11720,97.0,0.0,5.0,129.0,3.0,0.0,0.0,698.650024414
11721,91.0,0.0,5.0,128.0,2.0,0.0,0.0,699.260009766
11722,93.0,0.0,5.0,126.0,2.0,0.0,0.0,697.520019531
11723,98.0,0.0,5.0,128.0,2.0,0.0,0.0,699.539978027
11724,93.0,0.0,5.0,129.0,2.0,0.0,0.0,699.700012207
11725,92.0,0.0,5.0,128.0,3.0,0.0,0.0,700.549987793
11726,94.0,0.0,5.0,126.0,2.0,0.0,0.0,699.440002441
11727,97.0,0.0,5.0,128.0,2.0,0.0,0.0,696.730041504
11728,93.0,0.0,5.0,129.0,2.0,0.0,0.0,698.529968262
11729,94.0,0.0,5.0,128.0,2.0,0.0,0.0,698.079956055
11730,89.0,0.0,5.0,127.0,2.0,0.0,0.0,695.609985352
11731,93.0,0.0,5.0,129.0,2.0,0.0,0.0,698.100036621
11732,93.0,0.0,5.0,128.0,2.0,0.0,0.0,697.08001709
11733,104.0,0.0,5.0,126.0,2.0,0.0,0.0,697.729980469
11734,99.0,0.0,5.0,126.0,2.0,0.0,0.0,697.789978027
11735,95.0,0.0,5.0,128.0,2.0,0.0,0.0,697.840026855
11736,93.0,0.0,5.0,210.0,2.0,0.0,0.0,781.049987793
11737,93.0,0.0,5.0,210.0,2.0,0.0,0.0,781.049987793
11738,93.0,0.0,5.0,210.0,2.0,0.0,0.0,781.049987793
11739,91.0,1.0,4.0,213.0,2.0,0.0,0.0,779.25
11740,96.0,0.0,5.0,213.0,2.0,0.0,0.0,780.899963379
11741,92.0,0.0,4.0,212.0,2.0,0.0,0.0,780.480041504
11742,98.0,0.0,4.0,212.0,2.0,0.0,0.0,778.989990234
11743,98.0,1.0,4.0,241.0,2.0,0.0,0.0,807.399963379
11744,96.0,0.0,4.0,214.0,2.0,0.0,0.0,781.679992676
11745,104.0,0.0,5.0,212.0,2.0,0.0,0.0,783.489990234
11746,101.0,0.0,5.0,241.0,2.0,0.0,0.0,810.369995117
11747,98.0,1.0,5.0,240.0,2.0,0.0,0.0,812.75
11748,100.0,0.0,5.0,240.0,2.0,0.0,0.0,811.590026855
11749,99.0,0.0,5.0,216.0,2.0,0.0,0.0,783.559936523
11750,91.0,1.0,4.0,214.0,2.0,0.0,0.0,784.179992676
11751,93.0,0.0,5.0,216.0,2.0,0.0,0.0,784.260009766
11752,88.0,0.0,5.0,214.0,2.0,0.0,0.0,783.709960938
11753,107.0,0.0,5.0,215.0,2.0,0.0,0.0,783.460021973
11754,88.0,0.0,5.0,217.0,2.0,0.0,0.0,781.100036621
11755,88.0,0.0,5.0,217.0,2.0,0.0,0.0,781.100036621
11756,88.0,0.0,5.0,217.0,2.0,0.0,0.0,781.100036621
11757,97.0,0.0,5.0,215.0,2.0,0.0,0.0,781.58996582
11758,97.0,0.0,4.0,133.0,2.0,0.0,0.0,700.480041504
11759,95.0,0.0,5.0,132.0,2.0,0.0,0.0,699.229980469
11760,98.0,0.0,5.0,131.0,2.0,0.0,0.0,697.739990234
11761,94.0,0.0,5.0,133.0,2.0,0.0,0.0,697.070007324
11762,91.0,0.0,5.0,132.0,2.0,0.0,0.0,695.430053711
11763,101.0,0.0,5.0,133.0,2.0,0.0,0.0,701.219970703
11764,95.0,0.0,4.0,214.0,2.0,0.0,0.0,782.309997559
11765,95.0,0.0,5.0,134.0,2.0,0.0,0.0,699.149963379
11766,96.0,0.0,5.0,131.0,2.0,0.0,0.0,698.579956055
11767,98.0,0.0,5.0,132.0,2.0,0.0,0.0,697.16998291
11768,98.0,0.0,5.0,131.0,2.0,0.0,0.0,698.049987793
11769,97.0,0.0,4.0,132.0,2.0,0.0,0.0,699.969970703
11770,94.0,0.0,5.0,131.0,2.0,0.0,0.0,700.340026855
11771,96.0,0.0,5.0,134.0,3.0,0.0,0.0,699.600036621
11772,98.0,0.0,5.0,133.0,2.0,0.0,0.0,699.719970703
11773,98.0,0.0,5.0,133.0,2.0,0.0,0.0,699.719970703
11774,98.0,0.0,5.0,133.0,2.0,0.0,0.0,699.719970703
11775,95.0,0.0,5.0,132.0,2.0,0.0,0.0,696.630004883
11776,90.0,0.0,4.0,133.0,2.0,0.0,0.0,697.600036621
11777,92.0,0.0,5.0,131.0,2.0,0.0,0.0,698.099975586
11778,92.0,0.0,5.0,132.0,2.0,0.0,0.0,697.789978027
11779,98.0,0.0,4.0,216.0,2.0,0.0,0.0,783.309936523
11780,93.0,0.0,4.0,217.0,2.0,0.0,0.0,781.900024414
11781,95.0,0.0,5.0,214.0,2.0,0.0,0.0,782.66003418
11782,91.0,0.0,4.0,217.0,2.0,0.0,0.0,779.16998291
11783,91.0,0.0,5.0,130.0,2.0,0.0,0.0,697.210021973
11784,90.0,0.0,5.0,131.0,2.0,0.0,0.0,700.159973145
11785,91.0,0.0,4.0,216.0,2.0,0.0,0.0,784.109985352
11786,91.0,0.0,5.0,216.0,2.0,0.0,0.0,783.329956055
11787,98.0,0.0,4.0,216.0,2.0,0.0,0.0,781.91003418
11788,98.0,0.0,4.0,215.0,2.0,0.0,0.0,784.540039062
11789,99.0,0.0,5.0,216.0,2.0,0.0,0.0,784.880004883
11790,91.0,0.0,4.0,217.0,2.0,0.0,0.0,781.869995117
11791,91.0,0.0,4.0,217.0,2.0,0.0,0.0,781.869995117
11792,91.0,0.0,4.0,217.0,2.0,0.0,0.0,781.869995117
11793,91.0,1.0,5.0,215.0,2.0,0.0,0.0,779.239990234
11794,90.0,0.0,4.0,216.0,2.0,0.0,0.0,780.799987793
11795,96.0,0.0,5.0,216.0,2.0,0.0,0.0,782.820007324
11796,93.0,0.0,5.0,133.0,2.0,0.0,0.0,718.460021973
11797,94.0,0.0,5.0,133.0,2.0,0.0,0.0,699.920043945
11798,94.0,0.0,5.0,131.0,2.0,0.0,0.0,699.029968262
11799,93.0,0.0,5.0,133.0,2.0,0.0,0.0,697.309997559
11800,92.0,0.0,4.0,130.0,2.0,0.0,0.0,698.510009766
11801,105.0,0.0,5.0,132.0,2.0,0.0,0.0,713.719970703
11802,109.0,0.0,4.0,131.0,2.0,0.0,0.0,717.079956055
11803,97.0,0.0,5.0,133.0,2.0,0.0,0.0,709.640014648
11804,99.0,0.0,5.0,133.0,2.0,0.0,0.0,706.229980469
11805,98.0,0.0,5.0,131.0,2.0,0.0,0.0,706.389953613
11806,93.0,0.0,4.0,133.0,2.0,0.0,0.0,704.950012207
11807,98.0,0.0,5.0,131.0,2.0,0.0,0.0,703.650024414
11808,97.0,0.0,5.0,132.0,2.0,0.0,0.0,705.570007324
11809,97.0,0.0,5.0,132.0,2.0,0.0,0.0,705.570007324
11810,100.0,0.0,5.0,130.0,2.0,0.0,0.0,705.300048828
11811,97.0,0.0,5.0,131.0,2.0,0.0,0.0,703.0
11812,100.0,0.0,5.0,132.0,2.0,0.0,0.0,703.520019531
11813,95.0,0.0,5.0,130.0,2.0,0.0,0.0,707.170043945
11814,99.0,0.0,4.0,132.0,2.0,0.0,0.0,703.08996582
11815,95.0,0.0,4.0,130.0,2.0,0.0,0.0,702.940002441
11816,95.0,0.0,5.0,132.0,2.0,0.0,0.0,704.389953613
11817,94.0,0.0,5.0,131.0,2.0,0.0,0.0,703.869995117
11818,98.0,0.0,4.0,131.0,2.0,0.0,0.0,702.429992676
11819,100.0,0.0,5.0,131.0,2.0,0.0,0.0,704.609985352
11820,97.0,0.0,5.0,131.0,2.0,0.0,0.0,704.690002441
11821,97.0,0.0,5.0,131.0,2.0,0.0,0.0,703.550048828
11822,100.0,0.0,4.0,132.0,3.0,0.0,0.0,704.630004883
11823,99.0,0.0,5.0,130.0,2.0,0.0,0.0,704.049987793
11824,98.0,0.0,5.0,130.0,3.0,0.0,0.0,703.840026855
11825,99.0,0.0,5.0,131.0,2.0,0.0,0.0,704.070007324
11826,99.0,0.0,5.0,131.0,2.0,0.0,0.0,704.070007324
11827,99.0,0.0,5.0,131.0,2.0,0.0,0.0,704.070007324
11828,97.0,0.0,5.0,129.0,2.0,0.0,0.0,703.010009766
11829,96.0,0.0,5.0,131.0,2.0,0.0,0.0,703.510009766
11830,82.0,0.0,5.0,130.0,2.0,0.0,0.0,703.039978027
11831,85.0,0.0,5.0,130.0,3.0,0.0,0.0,691.959960938
11832,83.0,0.0,5.0,131.0,2.0,0.0,0.0,691.940002441
11833,82.0,0.0,4.0,130.0,2.0,0.0,0.0,692.320007324
11834,82.0,0.0,5.0,131.0,2.0,0.0,0.0,691.309997559
11835,82.0,0.0,5.0,130.0,2.0,0.0,0.0,693.66003418
11836,82.0,0.0,4.0,131.0,2.0,0.0,0.0,692.91003418
11837,83.0,0.0,4.0,131.0,2.0,0.0,0.0,691.059997559
11838,82.0,0.0,5.0,130.0,2.0,0.0,0.0,693.459960938
11839,85.0,0.0,4.0,130.0,2.0,0.0,0.0,691.380004883
11840,81.0,0.0,5.0,130.0,2.0,0.0,0.0,692.010009766
11841,83.0,0.0,5.0,130.0,2.0,0.0,0.0,691.880004883
11842,82.0,0.0,5.0,131.0,2.0,0.0,0.0,689.609985352
11843,82.0,0.0,5.0,131.0,2.0,0.0,0.0,689.609985352
11844,82.0,0.0,5.0,131.0,2.0,0.0,0.0,689.609985352
11845,83.0,0.0,5.0,130.0,2.0,0.0,0.0,691.880004883
11846,83.0,0.0,4.0,131.0,2.0,0.0,0.0,690.83001709
11847,80.0,0.0,4.0,129.0,2.0,0.0,0.0,690.429992676
11848,84.0,0.0,4.0,130.0,2.0,0.0,0.0,692.16003418
11849,84.0,0.0,4.0,130.0,2.0,0.0,0.0,689.75
11850,85.0,0.0,4.0,129.0,2.0,0.0,0.0,690.970031738
11851,83.0,0.0,4.0,130.0,2.0,0.0,0.0,690.780029297
11852,83.0,0.0,4.0,129.0,2.0,0.0,0.0,689.959960938
11853,81.0,0.0,5.0,130.0,2.0,0.0,0.0,690.769958496
11854,84.0,0.0,4.0,130.0,2.0,0.0,0.0,689.179992676
11855,80.0,0.0,5.0,130.0,2.0,0.0,0.0,690.960021973
11856,83.0,0.0,5.0,129.0,2.0,0.0,0.0,691.840026855
11857,83.0,0.0,5.0,129.0,2.0,0.0,0.0,688.440002441
11858,83.0,0.0,5.0,127.0,2.0,0.0,0.0,691.039978027
11859,84.0,0.0,5.0,130.0,2.0,0.0,0.0,691.0
11860,84.0,0.0,4.0,129.0,2.0,0.0,0.0,690.200012207
11861,84.0,0.0,4.0,129.0,2.0,0.0,0.0,690.200012207
11862,84.0,0.0,4.0,129.0,2.0,0.0,0.0,690.200012207
11863,85.0,0.0,4.0,129.0,2.0,0.0,0.0,691.299987793
11864,83.0,0.0,4.0,130.0,2.0,0.0,0.0,691.350036621
11865,83.0,0.0,4.0,128.0,2.0,0.0,0.0,690.5
11866,82.0,0.0,5.0,129.0,2.0,0.0,0.0,690.229980469
11867,82.0,0.0,5.0,130.0,2.0,0.0,0.0,689.789978027
11868,81.0,0.0,5.0,127.0,2.0,0.0,0.0,689.58001709
11869,83.0,0.0,4.0,129.0,2.0,0.0,0.0,688.529968262
11870,81.0,0.0,5.0,130.0,2.0,0.0,0.0,689.270019531
11871,83.0,0.0,5.0,128.0,2.0,0.0,0.0,689.359985352
11872,81.0,0.0,4.0,130.0,2.0,0.0,0.0,686.640014648
11873,80.0,0.0,5.0,127.0,2.0,0.0,0.0,686.510009766
11874,82.0,0.0,5.0,128.0,2.0,0.0,0.0,688.609985352
11875,82.0,0.0,5.0,130.0,2.0,0.0,0.0,686.319946289
11876,81.0,0.0,5.0,127.0,2.0,0.0,0.0,686.260009766
11877,81.0,0.0,4.0,130.0,2.0,0.0,0.0,684.309936523
11878,82.0,0.0,5.0,129.0,2.0,0.0,0.0,683.069946289
11879,82.0,0.0,5.0,129.0,2.0,0.0,0.0,683.069946289
11880,81.0,0.0,5.0,127.0,2.0,0.0,0.0,682.539978027
11881,80.0,0.0,5.0,128.0,2.0,0.0,0.0,683.770019531
11882,82.0,0.0,4.0,129.0,2.0,0.0,0.0,685.33996582
11883,114.0,0.0,5.0,126.0,2.0,0.0,0.0,685.140014648
11884,82.0,0.0,5.0,128.0,2.0,0.0,0.0,683.08996582
11885,83.0,0.0,5.0,130.0,2.0,0.0,0.0,687.200012207
11886,83.0,0.0,5.0,127.0,2.0,0.0,0.0,686.099975586
11887,80.0,0.0,5.0,128.0,2.0,0.0,0.0,685.340026855
11888,83.0,0.0,5.0,128.0,2.0,0.0,0.0,684.899963379
11889,76.0,0.0,4.0,128.0,2.0,0.0,0.0,686.140014648
11890,73.0,0.0,4.0,129.0,2.0,0.0,0.0,685.069946289
11891,83.0,0.0,5.0,128.0,2.0,0.0,0.0,685.789978027
11892,83.0,0.0,5.0,127.0,2.0,0.0,0.0,681.940002441
11893,87.0,0.0,4.0,129.0,2.0,0.0,0.0,686.229980469
11894,89.0,0.0,5.0,127.0,2.0,0.0,0.0,686.189941406
11895,92.0,0.0,4.0,128.0,2.0,0.0,0.0,685.809997559
11896,92.0,0.0,4.0,128.0,2.0,0.0,0.0,685.809997559
11897,92.0,0.0,4.0,128.0,2.0,0.0,0.0,685.809997559
11898,82.0,0.0,5.0,127.0,2.0,0.0,0.0,683.700012207
11899,83.0,0.0,4.0,129.0,2.0,0.0,0.0,682.229980469
11900,76.0,0.0,4.0,126.0,2.0,0.0,0.0,683.520019531
11901,81.0,0.0,5.0,128.0,2.0,0.0,0.0,684.440063477
11902,79.0,0.0,5.0,127.0,2.0,0.0,0.0,684.590026855
11903,83.0,0.0,4.0,127.0,2.0,0.0,0.0,681.890014648
11904,81.0,0.0,4.0,127.0,2.0,0.0,0.0,682.91998291
11905,82.0,0.0,4.0,128.0,2.0,0.0,0.0,684.219970703
11906,75.0,0.0,4.0,127.0,2.0,0.0,0.0,683.75
11907,74.0,0.0,5.0,126.0,2.0,0.0,0.0,681.24005127
11908,86.0,0.0,5.0,128.0,2.0,0.0,0.0,679.739990234
11909,96.0,0.0,5.0,126.0,2.0,0.0,0.0,683.159973145
11910,84.0,0.0,4.0,127.0,2.0,0.0,0.0,682.619995117
11911,85.0,0.0,4.0,127.0,2.0,0.0,0.0,713.540039062
11912,83.0,0.0,4.0,127.0,2.0,0.0,0.0,713.099975586
11913,83.0,0.0,5.0,128.0,2.0,0.0,0.0,711.880004883
11914,83.0,0.0,5.0,128.0,2.0,0.0,0.0,711.880004883
11915,87.0,0.0,4.0,126.0,2.0,0.0,0.0,681.489990234
11916,92.0,0.0,4.0,128.0,2.0,0.0,0.0,683.16003418
11917,84.0,0.0,5.0,127.0,2.0,0.0,0.0,682.779968262
11918,81.0,0.0,4.0,125.0,2.0,0.0,0.0,680.619995117
11919,76.0,0.0,5.0,127.0,2.0,0.0,0.0,680.520019531
11920,83.0,0.0,5.0,126.0,2.0,0.0,0.0,681.709960938
11921,71.0,0.0,5.0,127.0,2.0,0.0,0.0,682.929992676
11922,78.0,0.0,5.0,127.0,2.0,0.0,0.0,682.440002441
11923,80.0,0.0,5.0,128.0,2.0,0.0,0.0,673.040039062
11924,79.0,0.0,5.0,125.0,2.0,0.0,0.0,672.83001709
11925,75.0,0.0,4.0,127.0,2.0,0.0,0.0,672.559997559
11926,72.0,0.0,4.0,127.0,2.0,0.0,0.0,674.849975586
11927,79.0,0.0,4.0,125.0,2.0,0.0,0.0,674.459960938
11928,93.0,0.0,4.0,127.0,2.0,0.0,0.0,687.440002441
11929,80.0,0.0,5.0,128.0,2.0,0.0,0.0,687.299987793
11930,89.0,0.0,5.0,126.0,2.0,0.0,0.0,685.859985352
11931,89.0,0.0,5.0,126.0,2.0,0.0,0.0,685.859985352
11932,89.0,0.0,5.0,126.0,2.0,0.0,0.0,685.859985352
11933,94.0,0.0,5.0,126.0,2.0,0.0,0.0,683.729980469
11934,94.0,0.0,5.0,126.0,2.0,0.0,0.0,686.139953613
11935,90.0,0.0,5.0,126.0,2.0,0.0,0.0,687.469970703
11936,86.0,0.0,4.0,127.0,2.0,0.0,0.0,685.460021973
11937,87.0,0.0,5.0,126.0,2.0,0.0,0.0,684.309997559
11938,91.0,0.0,5.0,125.0,2.0,0.0,0.0,686.899963379
11939,94.0,0.0,5.0,126.0,2.0,0.0,0.0,684.219970703
11940,96.0,0.0,5.0,124.0,2.0,0.0,0.0,686.599975586
11941,101.0,0.0,5.0,126.0,2.0,0.0,0.0,686.489990234
11942,92.0,0.0,5.0,126.0,2.0,0.0,0.0,683.41003418
11943,85.0,0.0,4.0,125.0,2.0,0.0,0.0,684.429992676
11944,92.0,0.0,5.0,125.0,2.0,0.0,0.0,685.550048828
11945,93.0,0.0,5.0,126.0,2.0,0.0,0.0,686.510009766
11946,96.0,0.0,4.0,125.0,2.0,0.0,0.0,690.450012207
11947,93.0,0.0,5.0,126.0,2.0,0.0,0.0,687.640014648
11948,91.0,0.0,5.0,126.0,2.0,0.0,0.0,689.840026855
11949,91.0,0.0,5.0,126.0,2.0,0.0,0.0,689.840026855
11950,91.0,0.0,5.0,126.0,2.0,0.0,0.0,689.840026855
11951,94.0,0.0,5.0,125.0,2.0,0.0,0.0,687.920043945
11952,90.0,0.0,4.0,125.0,2.0,0.0,0.0,688.529968262
11953,90.0,0.0,5.0,126.0,2.0,0.0,0.0,689.209960938
11954,95.0,0.0,4.0,126.0,2.0,0.0,0.0,687.619995117
11955,79.0,0.0,5.0,126.0,2.0,0.0,0.0,690.279968262
11956,91.0,0.0,5.0,125.0,2.0,0.0,0.0,837.619995117
11957,94.0,0.0,4.0,126.0,2.0,2.5,0.0,836.530029297
11958,88.0,0.0,5.0,126.0,2.0,0.0,0.0,838.800048828
11959,92.0,0.0,4.0,210.0,2.0,0.0,0.0,924.470031738
11960,93.0,0.0,4.0,210.0,2.0,0.0,0.0,919.459960938
11961,91.0,0.0,5.0,208.0,2.0,2.5,0.0,924.520019531
11962,89.0,0.0,4.0,209.0,2.0,0.0,0.0,925.329956055
11963,97.0,0.0,4.0,210.0,2.0,2.5,0.0,921.969970703
11964,100.0,0.0,4.0,211.0,2.0,0.0,0.0,925.049987793
11965,100.0,0.0,4.0,212.0,2.0,2.5,0.0,893.899963379
11966,90.0,0.0,4.0,127.0,2.0,0.0,0.0,843.359985352
11967,90.0,0.0,4.0,127.0,2.0,0.0,0.0,843.359985352
11968,90.0,0.0,4.0,127.0,2.0,0.0,0.0,843.359985352
11969,93.0,0.0,4.0,127.0,2.0,2.5,0.0,839.510009766
11970,96.0,0.0,4.0,128.0,2.0,2.5,0.0,844.880004883
11971,94.0,0.0,4.0,127.0,2.0,0.0,0.0,844.820007324
11972,97.0,0.0,4.0,125.0,2.0,0.0,0.0,841.520019531
11973,91.0,0.0,5.0,128.0,2.0,2.5,0.0,843.650024414
11974,93.0,0.0,4.0,127.0,2.0,0.0,0.0,843.020019531
11975,93.0,0.0,4.0,125.0,2.0,0.0,0.0,841.739990234
11976,85.0,0.0,4.0,127.0,2.0,0.0,0.0,840.679992676
11977,93.0,0.0,4.0,128.0,2.0,0.0,0.0,843.130004883
11978,94.0,0.0,4.0,125.0,2.0,5.0,0.0,840.809997559
11979,193.0,0.0,4.0,125.0,2.0,0.0,0.0,937.930053711
11980,142.0,0.0,5.0,126.0,2.0,0.0,0.0,912.380004883
11981,136.0,0.0,4.0,125.0,2.0,0.0,0.0,889.369995117
11982,153.0,0.0,4.0,127.0,2.0,0.0,0.0,897.470031738
11983,159.0,0.0,4.0,125.0,2.0,0.0,0.0,900.559997559
11984,156.0,0.0,4.0,127.0,2.0,0.0,0.0,900.289978027
11985,156.0,0.0,4.0,127.0,2.0,0.0,0.0,900.289978027
11986,156.0,0.0,4.0,127.0,2.0,0.0,0.0,900.289978027
11987,145.0,0.0,4.0,127.0,2.0,0.0,0.0,894.299987793
11988,139.0,0.0,4.0,124.0,2.0,0.0,0.0,894.409973145
11989,134.0,0.0,4.0,126.0,2.0,0.0,0.0,891.849975586
11990,116.0,0.0,4.0,125.0,2.0,0.0,0.0,887.739990234
11991,137.0,0.0,4.0,125.0,2.0,0.0,0.0,889.239990234
11992,141.0,0.0,5.0,125.0,2.0,0.0,0.0,890.550048828
11993,136.0,0.0,4.0,126.0,2.0,2.5,0.0,890.229980469
11994,137.0,0.0,4.0,126.0,2.0,2.5,0.0,886.819946289
11995,148.0,0.0,4.0,123.0,2.0,0.0,0.0,888.880004883
11996,142.0,0.0,5.0,124.0,2.0,0.0,0.0,889.940002441
11997,142.0,0.0,4.0,127.0,2.0,0.0,0.0,888.08001709
11998,139.0,0.0,5.0,125.0,2.0,0.0,0.0,889.030029297
11999,142.0,0.0,4.0,125.0,2.0,0.0,0.0,888.929992676
12000,139.0,0.0,4.0,126.0,2.0,0.0,0.0,890.150024414
12001,130.0,0.0,4.0,126.0,2.0,0.0,0.0,885.209960938
12002,130.0,0.0,4.0,126.0,2.0,0.0,0.0,885.209960938
12003,130.0,0.0,4.0,126.0,2.0,0.0,0.0,885.209960938
12004,135.0,0.0,4.0,127.0,2.0,0.0,0.0,880.359985352
12005,131.0,0.0,4.0,126.0,2.0,2.5,0.0,881.0
12006,132.0,0.0,4.0,124.0,2.0,0.0,0.0,882.08001709
12007,133.0,0.0,4.0,127.0,2.0,0.0,0.0,879.559997559
12008,139.0,0.0,4.0,126.0,2.0,0.0,0.0,878.309997559
12009,132.0,0.0,4.0,124.0,2.0,0.0,0.0,875.979980469
12010,135.0,0.0,5.0,124.0,2.0,0.0,0.0,882.690002441
12011,143.0,0.0,4.0,125.0,2.0,0.0,0.0,887.360046387
12012,138.0,0.0,5.0,124.0,2.0,0.0,0.0,884.869995117
12013,139.0,0.0,4.0,124.0,2.0,2.5,0.0,884.280029297
12014,139.0,0.0,4.0,124.0,2.0,0.0,0.0,886.200012207
12015,140.0,0.0,4.0,126.0,2.0,2.5,0.0,883.400024414
12016,139.0,0.0,4.0,125.0,2.0,0.0,0.0,883.049987793
12017,139.0,0.0,5.0,124.0,2.0,0.0,0.0,884.170043945
12018,138.0,0.0,4.0,123.0,2.0,0.0,0.0,883.969970703
12019,138.0,0.0,4.0,124.0,2.0,0.0,0.0,882.650024414
12020,138.0,0.0,4.0,124.0,2.0,0.0,0.0,882.650024414
12021,138.0,0.0,4.0,124.0,2.0,0.0,0.0,882.650024414
12022,139.0,0.0,4.0,124.0,2.0,5.0,0.0,882.320007324
12023,139.0,0.0,4.0,126.0,2.0,2.5,0.0,884.719970703
12024,141.0,0.0,4.0,124.0,2.0,2.5,0.0,883.859985352
12025,140.0,0.0,4.0,123.0,2.0,0.0,0.0,884.110046387
12026,140.0,0.0,4.0,123.0,2.0,0.0,0.0,885.329956055
12027,140.0,0.0,4.0,125.0,2.0,2.5,0.0,883.630004883
12028,136.0,0.0,4.0,124.0,2.0,2.5,0.0,884.119995117
12029,139.0,0.0,4.0,125.0,2.0,2.5,0.0,885.729980469
12030,144.0,0.0,4.0,123.0,2.0,0.0,0.0,884.060058594
12031,139.0,0.0,4.0,125.0,2.0,2.5,0.0,885.489990234
12032,141.0,0.0,4.0,125.0,2.0,0.0,0.0,885.109985352
12033,140.0,0.0,4.0,123.0,2.0,0.0,0.0,885.380004883
12034,138.0,0.0,4.0,123.0,2.0,0.0,0.0,885.290039062
12035,136.0,0.0,4.0,124.0,2.0,0.0,0.0,883.859985352
12036,145.0,0.0,4.0,125.0,2.0,0.0,0.0,882.960021973
12037,130.0,0.0,4.0,124.0,2.0,0.0,0.0,881.970031738
12038,130.0,0.0,4.0,124.0,2.0,0.0,0.0,881.970031738
12039,130.0,0.0,4.0,124.0,2.0,0.0,0.0,881.970031738
12040,130.0,0.0,4.0,125.0,2.0,0.0,0.0,876.399963379
12041,155.0,0.0,4.0,125.0,2.0,2.5,0.0,899.440002441
12042,154.0,0.0,4.0,123.0,2.0,0.0,0.0,898.969970703
12043,154.0,0.0,4.0,122.0,2.0,0.0,0.0,896.489990234
12044,147.0,0.0,4.0,124.0,2.0,0.0,0.0,890.429992676
12045,148.0,0.0,4.0,124.0,2.0,2.5,0.0,893.040039062
12046,146.0,0.0,4.0,125.0,2.0,2.5,0.0,890.320007324
12047,144.0,0.0,4.0,123.0,2.0,0.0,0.0,884.940002441
12048,152.0,0.0,4.0,122.0,2.0,0.0,0.0,884.459960938
12049,142.0,0.0,4.0,122.0,2.0,5.0,0.0,884.270019531
12050,139.0,0.0,4.0,124.0,2.0,0.0,0.0,883.820007324
12051,147.0,0.0,4.0,124.0,2.0,0.0,0.0,882.309936523
12052,138.0,0.0,4.0,122.0,2.0,0.0,0.0,884.380004883
12053,139.0,0.0,4.0,122.0,2.0,0.0,0.0,882.489990234
12054,133.0,0.0,4.0,122.0,2.0,0.0,0.0,882.179992676
12055,136.0,0.0,4.0,123.0,2.0,0.0,0.0,880.109985352
12056,136.0,0.0,4.0,123.0,2.0,0.0,0.0,880.109985352
12057,136.0,0.0,4.0,123.0,2.0,0.0,0.0,880.109985352
12058,144.0,0.0,4.0,122.0,2.0,0.0,0.0,882.460021973
12059,136.0,0.0,4.0,123.0,2.0,0.0,0.0,882.0
12060,138.0,0.0,4.0,125.0,2.0,0.0,0.0,879.649963379
12061,133.0,0.0,4.0,124.0,2.0,0.0,0.0,882.619995117
12062,132.0,0.0,4.0,122.0,2.0,0.0,0.0,881.41003418
12063,134.0,0.0,4.0,122.0,2.0,0.0,0.0,879.760009766
12064,137.0,0.0,4.0,123.0,2.0,0.0,0.0,878.869995117
12065,148.0,0.0,4.0,123.0,2.0,0.0,0.0,880.5
12066,144.0,0.0,4.0,124.0,2.0,5.0,0.0,894.969970703
12067,153.0,0.0,4.0,122.0,2.0,0.0,0.0,893.58996582
12068,145.0,0.0,4.0,121.0,2.0,0.0,0.0,887.299987793
12069,141.0,0.0,4.0,121.0,2.0,0.0,0.0,886.959960938
12070,147.0,0.0,4.0,124.0,2.0,0.0,0.0,888.269958496
12071,141.0,0.0,4.0,124.0,2.0,0.0,0.0,885.83001709
12072,149.0,0.0,4.0,122.0,2.0,0.0,0.0,887.399963379
12073,143.0,0.0,4.0,121.0,2.0,0.0,0.0,888.810058594
12074,143.0,0.0,4.0,121.0,2.0,0.0,0.0,888.810058594
12075,143.0,0.0,4.0,121.0,2.0,0.0,0.0,888.810058594
12076,154.0,0.0,4.0,122.0,2.0,0.0,0.0,888.010009766
12077,139.0,0.0,4.0,122.0,2.0,0.0,0.0,886.079956055
12078,142.0,0.0,4.0,121.0,2.0,0.0,0.0,883.619995117
12079,140.0,0.0,4.0,121.0,2.0,0.0,0.0,886.579956055
12080,145.0,0.0,4.0,122.0,2.0,2.5,0.0,887.109985352
12081,136.0,0.0,4.0,123.0,2.0,2.5,0.0,880.799987793
12082,124.0,0.0,4.0,124.0,2.0,2.5,0.0,880.83996582
12083,125.0,0.0,4.0,123.0,2.0,0.0,0.0,883.389953613
12084,139.0,0.0,4.0,121.0,2.0,0.0,0.0,882.25
