,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
10042,0.0,0.0,8.0,2.0,148.0,2.0,353.190002441
10043,0.0,0.0,8.0,2.0,147.0,2.0,354.380004883
10044,0.0,0.0,7.0,2.0,141.0,2.0,354.410003662
10045,0.0,0.0,8.0,2.0,147.0,3.0,352.510009766
10046,0.0,0.0,8.0,2.0,142.0,2.0,355.049987793
10047,0.0,0.0,8.0,3.0,147.0,2.0,354.149993896
10048,0.0,0.0,8.0,3.0,145.0,2.0,364.010009766
10049,0.0,0.0,8.0,3.0,145.0,2.0,363.480010986
10050,0.0,0.0,8.0,3.0,148.0,2.0,363.66998291
10051,0.0,0.0,8.0,2.0,140.0,2.0,355.850006104
10052,0.0,0.0,8.0,3.0,149.0,2.0,353.829986572
10053,0.0,0.0,9.0,3.0,148.0,2.0,356.100006104
10054,0.0,0.0,8.0,2.0,146.0,2.0,355.209991455
10055,0.0,0.0,8.0,3.0,144.0,2.0,354.829986572
10056,0.0,0.0,8.0,2.0,148.0,3.0,355.979980469
10057,0.0,0.0,5.0,3.0,149.0,2.0,358.0
10058,0.0,0.0,8.0,2.0,144.0,2.0,356.189971924
10059,0.0,0.0,8.0,3.0,147.0,2.0,354.660003662
10060,0.0,0.0,8.0,3.0,147.0,2.0,354.660003662
10061,0.0,0.0,8.0,3.0,145.0,2.0,354.950012207
10062,0.0,0.0,8.0,3.0,148.0,2.0,353.619995117
10063,0.0,0.0,8.0,2.0,144.0,2.0,355.049987793
10064,0.0,0.0,7.0,2.0,144.0,2.0,355.260009766
10065,0.0,0.0,8.0,2.0,148.0,2.0,354.899993896
10066,0.0,0.0,8.0,2.0,142.0,3.0,353.519989014
10067,0.0,0.0,8.0,2.0,145.0,2.0,353.700012207
10068,0.0,0.0,8.0,2.0,145.0,2.0,356.050018311
10069,0.0,0.0,8.0,3.0,141.0,2.0,354.460021973
10070,0.0,0.0,8.0,2.0,148.0,2.0,360.100006104
10071,0.0,0.0,8.0,2.0,143.0,2.0,361.400024414
10072,0.0,0.0,7.0,2.0,144.0,2.0,363.220001221
10073,0.0,0.0,8.0,3.0,146.0,2.0,354.470001221
10074,0.0,0.0,8.0,2.0,144.0,3.0,354.190002441
10075,0.0,0.0,8.0,3.0,145.0,2.0,356.160003662
10076,0.0,0.0,8.0,2.0,147.0,2.0,355.41998291
10077,0.0,0.0,7.0,3.0,143.0,2.0,355.489990234
10078,0.0,0.0,8.0,2.0,144.0,3.0,355.160003662
10079,0.0,0.0,8.0,3.0,144.0,2.0,355.019989014
10080,0.0,0.0,8.0,2.0,144.0,2.0,355.119995117
10081,0.0,0.0,8.0,2.0,144.0,2.0,355.909973145
10082,0.0,0.0,8.0,3.0,147.0,2.0,355.440002441
10083,0.0,0.0,8.0,2.0,142.0,3.0,355.66998291
10084,0.0,0.0,8.0,2.0,144.0,2.0,356.070007324
10085,0.0,0.0,8.0,2.0,144.0,2.0,356.070007324
10086,0.0,0.0,8.0,3.0,147.0,2.0,356.279998779
10087,0.0,0.0,8.0,2.0,146.0,2.0,355.089996338
10088,0.0,0.0,8.0,2.0,146.0,2.0,354.839996338
10089,0.0,0.0,8.0,2.0,141.0,2.0,354.210021973
10090,0.0,0.0,8.0,2.0,144.0,2.0,356.489990234
10091,0.0,0.0,8.0,2.0,145.0,2.0,354.379974365
10092,0.0,0.0,8.0,2.0,143.0,2.0,361.740020752
10093,0.0,0.0,8.0,2.0,146.0,2.0,367.159973145
10094,0.0,0.0,8.0,2.0,146.0,3.0,355.340026855
10095,0.0,0.0,8.0,2.0,143.0,2.0,353.519989014
10096,0.0,0.0,8.0,2.0,144.0,2.0,354.679992676
10097,0.0,0.0,8.0,3.0,148.0,2.0,354.459991455
10098,0.0,0.0,8.0,2.0,141.0,2.0,355.070007324
10099,0.0,0.0,8.0,3.0,145.0,2.0,354.549987793
10100,0.0,0.0,8.0,3.0,145.0,2.0,354.509979248
10101,0.0,0.0,8.0,2.0,141.0,2.0,357.33001709
10102,0.0,0.0,7.0,3.0,149.0,2.0,355.660003662
10103,0.0,0.0,7.0,3.0,151.0,2.0,354.019989014
10104,0.0,0.0,8.0,3.0,142.0,2.0,354.410003662
10105,0.0,0.0,8.0,3.0,142.0,2.0,353.710021973
10106,0.0,0.0,8.0,3.0,145.0,2.0,353.279998779
10107,0.0,0.0,8.0,3.0,145.0,2.0,353.279998779
10108,0.0,0.0,8.0,2.0,141.0,2.0,353.970001221
10109,0.0,0.0,8.0,3.0,143.0,2.0,353.380004883
10110,0.0,0.0,8.0,2.0,143.0,2.0,354.470001221
10111,0.0,0.0,8.0,3.0,146.0,2.0,354.579986572
10112,0.0,0.0,8.0,3.0,141.0,2.0,354.519989014
10113,0.0,0.0,8.0,3.0,143.0,2.0,358.070007324
10114,0.0,0.0,8.0,2.0,149.0,2.0,361.190002441
10115,0.0,0.0,7.0,3.0,142.0,2.0,365.260009766
10116,0.0,0.0,8.0,3.0,143.0,3.0,355.950012207
10117,0.0,0.0,8.0,2.0,143.0,2.0,355.399993896
10118,0.0,0.0,8.0,2.0,147.0,2.0,354.850006104
10119,0.0,0.0,8.0,3.0,142.0,2.0,354.779998779
10120,0.0,0.0,8.0,2.0,144.0,3.0,357.260009766
10121,0.0,0.0,8.0,3.0,147.0,2.0,354.25
10122,0.0,0.0,8.0,3.0,147.0,2.0,355.720001221
10123,0.0,0.0,8.0,2.0,143.0,2.0,355.929992676
10124,0.0,0.0,8.0,3.0,147.0,2.0,357.41998291
10125,0.0,0.0,8.0,2.0,138.0,2.0,356.390014648
10126,0.0,0.0,8.0,2.0,144.0,2.0,355.440002441
10127,0.0,0.0,8.0,2.0,145.0,3.0,354.0
10128,0.0,0.0,8.0,2.0,144.0,2.0,356.019989014
10129,0.0,0.0,8.0,2.0,144.0,2.0,356.019989014
10130,0.0,0.0,8.0,3.0,142.0,2.0,354.100006104
10131,0.0,0.0,8.0,2.0,145.0,2.0,356.309997559
10132,0.0,0.0,8.0,3.0,148.0,2.0,356.610015869
10133,0.0,0.0,8.0,2.0,140.0,2.0,357.91998291
10134,0.0,0.0,8.0,2.0,145.0,2.0,354.839996338
10135,0.0,0.0,8.0,3.0,144.0,2.0,363.190002441
10136,0.0,0.0,8.0,2.0,143.0,2.0,360.899993896
10137,0.0,0.0,8.0,2.0,143.0,2.0,363.950012207
10138,0.0,0.0,8.0,2.0,143.0,2.0,354.929992676
10139,0.0,0.0,8.0,2.0,146.0,2.0,356.66998291
10140,0.0,0.0,8.0,3.0,139.0,2.0,354.040008545
10141,0.0,0.0,8.0,3.0,148.0,2.0,357.429992676
10142,0.0,0.0,8.0,2.0,139.0,2.0,352.850006104
10143,0.0,0.0,8.0,2.0,142.0,2.0,355.809997559
10144,0.0,0.0,8.0,2.0,142.0,2.0,353.809997559
10145,0.0,0.0,7.0,3.0,145.0,2.0,356.910003662
10146,0.0,0.0,7.0,3.0,143.0,2.0,356.130004883
10147,0.0,0.0,8.0,3.0,139.0,2.0,353.559997559
10148,0.0,0.0,8.0,3.0,143.0,2.0,354.760009766
10149,0.0,0.0,5.0,3.0,149.0,2.0,353.980010986
10150,0.0,0.0,8.0,2.0,146.0,2.0,354.069976807
10151,0.0,0.0,8.0,2.0,146.0,2.0,354.069976807
10152,0.0,0.0,8.0,2.0,143.0,2.0,356.049987793
10153,0.0,0.0,8.0,2.0,143.0,2.0,354.770019531
10154,0.0,0.0,8.0,2.0,145.0,2.0,358.639984131
10155,0.0,0.0,8.0,3.0,143.0,2.0,360.790008545
10156,0.0,0.0,8.0,2.0,146.0,2.0,359.510009766
10157,0.0,0.0,8.0,2.0,143.0,2.0,361.790008545
10158,0.0,0.0,7.0,2.0,143.0,2.0,367.25
10159,0.0,0.0,7.0,2.0,143.0,2.0,363.979980469
10160,0.0,0.0,8.0,3.0,142.0,2.0,354.610015869
10161,0.0,0.0,8.0,2.0,142.0,2.0,354.390014648
10162,0.0,0.0,8.0,2.0,145.0,3.0,353.839996338
10163,0.0,0.0,8.0,2.0,143.0,2.0,356.610015869
10164,0.0,0.0,8.0,2.0,141.0,2.0,355.070007324
10165,0.0,0.0,8.0,3.0,141.0,2.0,354.929992676
10166,0.0,0.0,8.0,2.0,146.0,2.0,355.290008545
10167,0.0,0.0,8.0,3.0,141.0,2.0,353.990020752
10168,0.0,0.0,8.0,2.0,142.0,2.0,357.520019531
10169,0.0,0.0,8.0,3.0,142.0,2.0,357.389984131
10170,0.0,0.0,8.0,3.0,143.0,2.0,356.269989014
10171,0.0,0.0,8.0,2.0,143.0,3.0,358.619995117
10172,0.0,0.0,8.0,3.0,148.0,2.0,354.730010986
10173,0.0,0.0,8.0,3.0,148.0,2.0,354.730010986
10174,0.0,0.0,8.0,3.0,148.0,2.0,358.539978027
10175,0.0,0.0,8.0,2.0,147.0,2.0,355.429992676
10176,0.0,0.0,8.0,2.0,144.0,2.0,356.470001221
10177,0.0,0.0,8.0,2.0,142.0,2.0,353.980010986
10178,0.0,0.0,8.0,3.0,147.0,2.0,361.109985352
10179,0.0,0.0,8.0,3.0,147.0,2.0,361.329986572
10180,0.0,0.0,8.0,2.0,139.0,2.0,363.399993896
10181,0.0,0.0,8.0,3.0,141.0,2.0,361.989990234
10182,0.0,0.0,8.0,2.0,145.0,2.0,356.239990234
10183,0.0,0.0,8.0,2.0,142.0,2.0,356.769989014
10184,0.0,0.0,8.0,2.0,143.0,2.0,352.929992676
10185,0.0,0.0,8.0,3.0,143.0,3.0,352.329986572
10186,0.0,0.0,8.0,3.0,142.0,2.0,352.339996338
10187,0.0,0.0,8.0,2.0,143.0,2.0,353.5
10188,0.0,0.0,8.0,2.0,140.0,2.0,353.960021973
10189,0.0,0.0,8.0,2.0,146.0,3.0,355.549987793
10190,0.0,0.0,8.0,2.0,139.0,2.0,354.019989014
10191,0.0,0.0,8.0,2.0,139.0,2.0,352.619995117
10192,0.0,0.0,8.0,3.0,143.0,2.0,352.899993896
10193,0.0,0.0,8.0,2.0,142.0,2.0,354.029998779
10194,0.0,0.0,8.0,2.0,141.0,2.0,352.980010986
10195,0.0,0.0,8.0,2.0,141.0,2.0,352.959991455
10196,0.0,0.0,8.0,2.0,141.0,2.0,352.959991455
10197,0.0,0.0,9.0,2.0,134.0,3.0,353.25
10198,0.0,0.0,8.0,2.0,143.0,2.0,353.550018311
10199,0.0,0.0,8.0,2.0,142.0,2.0,354.630004883
10200,0.0,0.0,8.0,2.0,145.0,2.0,353.820007324
10201,0.0,0.0,8.0,2.0,145.0,2.0,356.720001221
10202,0.0,0.0,8.0,2.0,141.0,2.0,359.639984131
10203,0.0,0.0,8.0,2.0,142.0,2.0,361.869995117
10204,0.0,0.0,8.0,3.0,146.0,2.0,351.420013428
10205,0.0,0.0,8.0,2.0,140.0,2.0,350.160003662
10206,0.0,0.0,8.0,2.0,143.0,2.0,350.729980469
10207,0.0,0.0,8.0,3.0,145.0,2.0,350.960021973
10208,0.0,0.0,8.0,2.0,144.0,2.0,349.790008545
10209,0.0,0.0,8.0,2.0,140.0,2.0,352.529998779
10210,0.0,0.0,8.0,2.0,146.0,2.0,350.860015869
10211,0.0,0.0,8.0,3.0,139.0,2.0,353.090026855
10212,0.0,0.0,8.0,2.0,142.0,2.0,355.619995117
10213,0.0,0.0,8.0,2.0,142.0,2.0,354.490020752
10214,0.0,0.0,8.0,2.0,143.0,2.0,352.179992676
10215,0.0,0.0,8.0,3.0,144.0,2.0,352.739990234
10216,0.0,0.0,8.0,3.0,142.0,2.0,351.75
10217,0.0,0.0,8.0,3.0,142.0,2.0,351.25
10218,0.0,0.0,8.0,3.0,142.0,2.0,351.25
10219,0.0,0.0,7.0,2.0,144.0,2.0,352.630004883
10220,0.0,0.0,8.0,2.0,140.0,2.0,351.710021973
10221,0.0,0.0,8.0,2.0,145.0,2.0,352.079986572
10222,0.0,0.0,8.0,2.0,144.0,2.0,359.229980469
10223,0.0,0.0,8.0,3.0,145.0,2.0,359.509979248
10224,0.0,0.0,8.0,3.0,140.0,2.0,363.66998291
10225,0.0,0.0,8.0,2.0,145.0,2.0,352.089996338
10226,0.0,0.0,8.0,2.0,141.0,2.0,351.609985352
10227,0.0,0.0,8.0,2.0,140.0,2.0,351.549987793
10228,0.0,0.0,8.0,2.0,140.0,2.0,350.910003662
10229,0.0,0.0,8.0,2.0,139.0,2.0,351.120025635
10230,0.0,0.0,8.0,3.0,144.0,2.0,351.289978027
10231,0.0,0.0,8.0,3.0,146.0,2.0,351.989990234
10232,0.0,0.0,8.0,2.0,138.0,2.0,350.730010986
10233,0.0,0.0,8.0,2.0,137.0,2.0,353.980010986
10234,0.0,0.0,8.0,2.0,145.0,2.0,352.940002441
10235,0.0,0.0,9.0,2.0,141.0,3.0,352.059997559
10236,0.0,0.0,8.0,2.0,145.0,3.0,351.380004883
10237,0.0,0.0,8.0,3.0,139.0,2.0,351.779998779
10238,0.0,0.0,8.0,2.0,143.0,2.0,351.910003662
10239,0.0,0.0,9.0,2.0,145.0,2.0,352.040008545
10240,0.0,0.0,9.0,2.0,145.0,2.0,352.040008545
10241,0.0,0.0,9.0,2.0,145.0,2.0,352.040008545
10242,0.0,0.0,9.0,2.0,148.0,2.0,351.829986572
10243,0.0,0.0,8.0,2.0,141.0,3.0,352.229980469
10244,0.0,0.0,8.0,3.0,145.0,2.0,355.429992676
10245,0.0,0.0,8.0,2.0,139.0,2.0,362.639984131
10246,0.0,0.0,8.0,2.0,140.0,2.0,358.059997559
10247,0.0,0.0,8.0,2.0,144.0,2.0,361.880004883
10248,0.0,0.0,8.0,2.0,145.0,2.0,352.940002441
10249,0.0,0.0,8.0,2.0,141.0,2.0,352.680023193
10250,0.0,0.0,9.0,2.0,145.0,2.0,352.320007324
10251,0.0,0.0,7.0,2.0,140.0,2.0,352.290008545
10252,0.0,0.0,7.0,2.0,140.0,2.0,351.710021973
10253,0.0,0.0,8.0,3.0,143.0,2.0,350.729980469
10254,0.0,0.0,8.0,2.0,143.0,2.0,352.710021973
10255,0.0,0.0,8.0,2.0,143.0,2.0,353.989990234
10256,0.0,0.0,8.0,2.0,143.0,2.0,352.119995117
10257,0.0,0.0,8.0,2.0,138.0,2.0,352.679992676
10258,0.0,0.0,8.0,2.0,142.0,2.0,350.420013428
10259,0.0,0.0,8.0,2.0,140.0,2.0,352.100006104
10260,0.0,0.0,8.0,2.0,141.0,2.0,351.210021973
10261,0.0,0.0,8.0,2.0,144.0,2.0,351.440002441
10262,0.0,0.0,8.0,2.0,141.0,3.0,351.349975586
10263,0.0,0.0,8.0,2.0,141.0,3.0,351.349975586
10264,0.0,0.0,8.0,2.0,144.0,2.0,352.58001709
10265,0.0,0.0,8.0,2.0,138.0,2.0,353.560028076
10266,0.0,0.0,8.0,2.0,146.0,2.0,352.130004883
10267,0.0,0.0,8.0,3.0,141.0,2.0,359.519989014
10268,0.0,0.0,8.0,2.0,138.0,2.0,359.019989014
10269,0.0,0.0,8.0,2.0,142.0,2.0,363.240020752
10270,0.0,0.0,8.0,2.0,143.0,3.0,352.220001221
10271,0.0,0.0,8.0,3.0,143.0,2.0,351.630004883
10272,0.0,0.0,8.0,2.0,138.0,2.0,353.320007324
10273,0.0,0.0,8.0,2.0,146.0,2.0,350.510009766
10274,0.0,0.0,8.0,2.0,146.0,2.0,352.790008545
10275,0.0,0.0,8.0,3.0,142.0,2.0,352.180023193
10276,0.0,0.0,7.0,3.0,141.0,2.0,352.679992676
10277,0.0,0.0,8.0,2.0,144.0,2.0,353.570007324
10278,0.0,0.0,7.0,2.0,138.0,2.0,351.289978027
10279,0.0,0.0,8.0,2.0,137.0,2.0,351.130004883
10280,0.0,0.0,8.0,2.0,147.0,2.0,351.089996338
10281,0.0,0.0,8.0,2.0,140.0,2.0,350.91998291
10282,0.0,0.0,8.0,2.0,141.0,2.0,350.790008545
10283,0.0,0.0,8.0,2.0,146.0,2.0,350.880004883
10284,0.0,0.0,9.0,2.0,143.0,3.0,350.870025635
10285,0.0,0.0,9.0,2.0,143.0,3.0,350.870025635
10286,0.0,0.0,10.0,2.0,143.0,2.0,352.570007324
10287,0.0,0.0,7.0,2.0,138.0,2.0,350.889984131
10288,0.0,0.0,8.0,2.0,142.0,2.0,360.690002441
10289,0.0,0.0,8.0,2.0,145.0,3.0,358.120025635
10290,0.0,0.0,8.0,3.0,145.0,2.0,360.33001709
10291,0.0,0.0,8.0,2.0,137.0,3.0,356.630004883
10292,0.0,0.0,8.0,2.0,142.0,3.0,352.399993896
10293,0.0,0.0,8.0,2.0,144.0,3.0,353.910003662
10294,0.0,0.0,8.0,3.0,140.0,2.0,353.359985352
10295,0.0,0.0,8.0,2.0,140.0,2.0,355.069976807
10296,0.0,0.0,8.0,2.0,140.0,2.0,352.859985352
10297,0.0,0.0,7.0,3.0,141.0,2.0,355.029998779
10298,0.0,0.0,8.0,2.0,141.0,2.0,352.220001221
10299,0.0,0.0,8.0,3.0,142.0,2.0,359.229980469
10300,0.0,0.0,8.0,3.0,144.0,2.0,359.869995117
10301,0.0,0.0,8.0,3.0,142.0,2.0,363.549987793
10302,0.0,0.0,8.0,3.0,139.0,2.0,360.170013428
10303,0.0,0.0,8.0,2.0,141.0,3.0,357.639984131
10304,0.0,0.0,8.0,2.0,143.0,2.0,353.200012207
10305,0.0,0.0,8.0,2.0,139.0,2.0,353.66998291
10306,0.0,0.0,7.0,2.0,141.0,2.0,351.859985352
10307,0.0,0.0,7.0,2.0,141.0,2.0,351.859985352
10308,0.0,0.0,8.0,3.0,141.0,2.0,356.570007324
10309,0.0,0.0,8.0,3.0,143.0,2.0,355.119995117
10310,0.0,0.0,7.0,2.0,140.0,2.0,364.410003662
10311,0.0,0.0,8.0,3.0,142.0,2.0,359.459991455
10312,0.0,0.0,8.0,2.0,143.0,2.0,367.739990234
10313,0.0,0.0,8.0,3.0,141.0,3.0,353.149993896
10314,0.0,0.0,8.0,2.0,142.0,3.0,356.649993896
10315,0.0,0.0,8.0,2.0,142.0,2.0,354.209991455
10316,0.0,0.0,8.0,3.0,142.0,2.0,357.890014648
10317,0.0,0.0,8.0,3.0,136.0,2.0,353.119995117
10318,0.0,0.0,8.0,3.0,136.0,2.0,355.940002441
10319,0.0,0.0,7.0,3.0,145.0,2.0,352.160003662
10320,0.0,0.0,8.0,3.0,137.0,2.0,355.83001709
10321,0.0,0.0,8.0,3.0,142.0,2.0,352.390014648
10322,0.0,0.0,8.0,3.0,146.0,2.0,357.369995117
10323,0.0,0.0,8.0,2.0,145.0,2.0,356.770019531
10324,0.0,0.0,8.0,2.0,140.0,2.0,355.210021973
10325,0.0,0.0,8.0,2.0,139.0,3.0,352.359985352
10326,0.0,0.0,8.0,2.0,144.0,2.0,354.989990234
10327,0.0,0.0,8.0,2.0,142.0,2.0,352.309997559
10328,0.0,0.0,8.0,2.0,141.0,2.0,352.570007324
10329,0.0,0.0,8.0,2.0,141.0,2.0,352.570007324
10330,0.0,0.0,8.0,3.0,145.0,2.0,353.739990234
10331,0.0,0.0,8.0,2.0,137.0,2.0,353.589996338
10332,0.0,0.0,8.0,2.0,141.0,2.0,366.770019531
10333,0.0,0.0,8.0,2.0,141.0,2.0,360.649993896
10334,0.0,1.0,4.0,3.0,148.0,2.0,364.320007324
10335,0.0,0.0,8.0,2.0,141.0,2.0,355.679992676
10336,0.0,0.0,8.0,3.0,141.0,2.0,356.009979248
10337,0.0,0.0,7.0,3.0,140.0,2.0,354.679992676
10338,0.0,0.0,8.0,3.0,141.0,2.0,353.75
10339,0.0,0.0,8.0,3.0,144.0,2.0,354.589996338
10340,0.0,0.0,9.0,3.0,139.0,2.0,355.940002441
10341,0.0,0.0,8.0,3.0,141.0,2.0,352.710021973
10342,0.0,0.0,9.0,2.0,146.0,3.0,355.260009766
10343,0.0,0.0,7.0,3.0,138.0,2.0,352.960021973
10344,0.0,0.0,7.0,2.0,141.0,2.0,356.860015869
10345,0.0,0.0,8.0,2.0,141.0,2.0,353.679992676
10346,0.0,0.0,8.0,3.0,146.0,2.0,357.399993896
10347,0.0,0.0,7.0,3.0,138.0,2.0,354.010009766
10348,0.0,0.0,9.0,3.0,142.0,2.0,354.359985352
10349,0.0,0.0,9.0,3.0,142.0,2.0,354.859985352
10350,0.0,0.0,8.0,2.0,140.0,2.0,354.25
10351,0.0,0.0,8.0,2.0,138.0,2.0,351.029998779
10352,0.0,0.0,8.0,2.0,138.0,2.0,351.029998779
10353,0.0,0.0,8.0,3.0,135.0,2.0,356.929992676
10354,0.0,0.0,8.0,2.0,144.0,2.0,358.389984131
10355,0.0,0.0,8.0,2.0,140.0,2.0,363.58001709
10356,0.0,0.0,8.0,3.0,141.0,2.0,359.530029297
10357,0.0,0.0,9.0,2.0,138.0,2.0,354.540008545
10358,0.0,0.0,7.0,3.0,146.0,2.0,353.83001709
10359,0.0,0.0,8.0,2.0,146.0,2.0,352.320007324
10360,0.0,0.0,8.0,2.0,139.0,2.0,352.489990234
10361,0.0,0.0,8.0,3.0,140.0,2.0,351.479980469
10362,0.0,0.0,8.0,3.0,140.0,2.0,352.789978027
10363,0.0,0.0,8.0,3.0,144.0,2.0,352.33001709
10364,0.0,0.0,8.0,2.0,135.0,2.0,351.339996338
10365,0.0,0.0,8.0,2.0,135.0,2.0,352.709991455
10366,0.0,0.0,7.0,3.0,139.0,2.0,351.640014648
10367,0.0,0.0,8.0,2.0,142.0,2.0,353.5
10368,0.0,0.0,7.0,3.0,136.0,2.0,350.880004883
10369,0.0,0.0,8.0,3.0,141.0,2.0,351.190002441
10370,0.0,0.0,8.0,3.0,141.0,2.0,352.390014648
10371,0.0,0.0,8.0,2.0,146.0,2.0,350.679992676
10372,0.0,0.0,8.0,3.0,137.0,2.0,351.740020752
10373,0.0,0.0,8.0,2.0,139.0,3.0,352.420013428
10374,0.0,0.0,8.0,2.0,139.0,3.0,352.420013428
10375,0.0,0.0,8.0,2.0,139.0,3.0,352.420013428
10376,0.0,0.0,7.0,3.0,143.0,2.0,354.459991455
10377,0.0,0.0,9.0,2.0,139.0,2.0,362.109985352
10378,0.0,0.0,8.0,3.0,142.0,2.0,359.059997559
10379,0.0,0.0,10.0,2.0,149.0,3.0,352.759979248
10380,0.0,0.0,9.0,2.0,129.0,2.0,352.759979248
10381,0.0,0.0,7.0,2.0,136.0,3.0,351.589996338
10382,0.0,0.0,7.0,3.0,139.0,2.0,351.33001709
10383,0.0,0.0,8.0,2.0,142.0,2.0,350.770019531
10384,0.0,0.0,8.0,2.0,144.0,2.0,351.5
10385,0.0,0.0,8.0,2.0,136.0,2.0,350.449981689
10386,0.0,0.0,8.0,2.0,140.0,2.0,350.350006104
10387,0.0,0.0,8.0,2.0,138.0,2.0,349.760009766
10388,0.0,0.0,8.0,2.0,138.0,2.0,348.679992676
10389,0.0,0.0,8.0,2.0,135.0,2.0,348.949981689
10390,0.0,0.0,8.0,3.0,141.0,2.0,348.25
10391,0.0,0.0,8.0,2.0,140.0,2.0,347.140014648
10392,0.0,0.0,8.0,3.0,141.0,2.0,347.679992676
10393,0.0,0.0,8.0,3.0,135.0,2.0,344.440002441
10394,0.0,0.0,8.0,3.0,136.0,2.0,345.720001221
10395,0.0,0.0,8.0,3.0,135.0,2.0,345.179992676
10396,0.0,0.0,8.0,3.0,133.0,2.0,344.449981689
10397,0.0,0.0,8.0,3.0,133.0,2.0,344.449981689
10398,0.0,0.0,7.0,3.0,135.0,2.0,345.440002441
10399,0.0,0.0,8.0,3.0,135.0,2.0,353.049987793
10400,0.0,0.0,8.0,3.0,134.0,3.0,352.570007324
10401,0.0,0.0,8.0,3.0,138.0,2.0,345.360015869
10402,0.0,0.0,8.0,2.0,133.0,2.0,345.040008545
10403,0.0,0.0,7.0,3.0,137.0,2.0,343.459991455
10404,0.0,0.0,8.0,2.0,133.0,3.0,343.359985352
10405,0.0,0.0,8.0,3.0,136.0,2.0,342.859985352
10406,0.0,0.0,8.0,3.0,135.0,2.0,341.510009766
10407,0.0,0.0,8.0,2.0,134.0,2.0,343.839996338
10408,0.0,0.0,8.0,3.0,134.0,2.0,343.279998779
10409,0.0,0.0,8.0,2.0,129.0,3.0,342.899993896
10410,0.0,0.0,8.0,2.0,129.0,3.0,341.989990234
10411,0.0,0.0,8.0,3.0,132.0,2.0,343.360015869
10412,0.0,0.0,8.0,2.0,130.0,2.0,341.790008545
10413,0.0,0.0,7.0,3.0,133.0,2.0,343.089996338
10414,0.0,0.0,7.0,3.0,128.0,2.0,342.310028076
10415,0.0,0.0,8.0,2.0,132.0,2.0,340.970001221
10416,0.0,0.0,9.0,3.0,128.0,2.0,341.299987793
10417,0.0,0.0,8.0,2.0,132.0,2.0,341.929992676
10418,0.0,0.0,8.0,2.0,131.0,2.0,343.75
10419,0.0,0.0,8.0,2.0,131.0,2.0,343.75
10420,0.0,0.0,7.0,2.0,134.0,2.0,348.109985352
10421,0.0,0.0,8.0,3.0,135.0,3.0,351.549987793
10422,0.0,0.0,8.0,3.0,135.0,2.0,351.899993896
10423,0.0,0.0,8.0,2.0,131.0,2.0,346.010009766
10424,0.0,0.0,5.0,3.0,143.0,2.0,342.690002441
10425,0.0,1.0,9.0,2.0,125.0,3.0,342.149993896
10426,0.0,1.0,9.0,2.0,140.0,3.0,341.259979248
10427,0.0,0.0,7.0,2.0,132.0,2.0,342.880004883
10428,0.0,0.0,8.0,3.0,134.0,2.0,341.260009766
10429,0.0,0.0,8.0,3.0,134.0,2.0,341.139984131
10430,0.0,0.0,8.0,3.0,132.0,2.0,341.429992676
10431,0.0,0.0,8.0,2.0,133.0,2.0,341.559997559
10432,0.0,0.0,8.0,2.0,133.0,2.0,343.730010986
10433,0.0,0.0,8.0,2.0,133.0,2.0,343.529998779
10434,0.0,0.0,8.0,2.0,135.0,2.0,341.920013428
10435,0.0,0.0,8.0,2.0,132.0,2.0,341.630004883
10436,0.0,0.0,8.0,3.0,134.0,2.0,342.260009766
10437,0.0,0.0,8.0,3.0,129.0,2.0,342.700012207
10438,0.0,1.0,8.0,3.0,0.0,2.0,341.070007324
10439,0.0,1.0,7.0,2.0,1.0,2.0,212.859985352
10440,0.0,1.0,8.0,2.0,1.0,2.0,210.25
10441,0.0,1.0,8.0,3.0,0.0,2.0,211.169998169
10442,0.0,1.0,8.0,2.0,1.0,3.0,209.260009766
10443,0.0,1.0,8.0,2.0,1.0,2.0,218.479995728
10444,0.0,1.0,8.0,2.0,1.0,2.0,218.479995728
10445,0.0,1.0,8.0,2.0,1.0,3.0,208.470001221
10446,0.0,1.0,8.0,2.0,0.0,2.0,209.5
10447,0.0,1.0,8.0,2.0,0.0,2.0,209.970001221
10448,0.0,0.0,8.0,2.0,1.0,2.0,208.559997559
10449,0.0,0.0,8.0,2.0,1.0,3.0,210.309997559
10450,0.0,0.0,8.0,3.0,1.0,2.0,208.739990234
10451,0.0,0.0,8.0,3.0,0.0,2.0,207.989990234
10452,0.0,0.0,8.0,2.0,0.0,2.0,209.089996338
10453,0.0,1.0,8.0,2.0,0.0,3.0,209.540008545
10454,0.0,1.0,8.0,3.0,1.0,2.0,208.979995728
10455,0.0,0.0,8.0,3.0,0.0,3.0,210.310012817
10456,0.0,1.0,8.0,2.0,1.0,3.0,210.069992065
10457,0.0,1.0,8.0,2.0,0.0,3.0,208.570007324
10458,0.0,1.0,8.0,2.0,1.0,3.0,210.010009766
10459,0.0,0.0,8.0,2.0,0.0,3.0,210.489990234
10460,0.0,1.0,8.0,2.0,1.0,3.0,208.869995117
10461,0.0,1.0,8.0,2.0,1.0,2.0,209.320007324
10462,0.0,1.0,8.0,2.0,0.0,2.0,209.149993896
10463,0.0,1.0,8.0,2.0,1.0,2.0,207.970001221
10464,0.0,0.0,8.0,3.0,0.0,2.0,208.650009155
10465,0.0,0.0,8.0,2.0,1.0,2.0,217.169998169
